id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant,gtin,quantity_to_sell_on_facebook,custom_label_4,rich_text_description,internal_label,external_update_time,external_variant_id, is_woo_all_products_sync
IUKU0002_7244,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+17+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346900,7244,
IUKU0002_7243,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+17+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346900,7243,
IUKU0002_7242,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+17&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346900,7242,
IUKU0002_7241,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+17+Air&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346900,7241,
IUKU0002_7240,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+16+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"3","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7240,
IUKU0002_7239,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+16+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"3","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7239,
IUKU0002_7238,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+16+Plus&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7238,
IUKU0002_7237,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+16&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7237,
IUKU0002_7236,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+16+e&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7236,
IUKU0002_7235,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+15+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"6","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346898,7235,
IUKU0002_7234,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+15+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"7","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7234,
IUKU0002_7233,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+15+Plus&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"1","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7233,
IUKU0002_7232,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+15&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7232,
IUKU0002_7231,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+14+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"3","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7231,
IUKU0002_7230,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+14+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7230,
IUKU0002_7229,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+14+Plus&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"1","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7229,
IUKU0002_7228,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+13+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7228,
IUKU0002_7227,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+13+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7227,
IUKU0002_7226,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+13+%2F+14&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"1","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759346897,7226,
IUKU0002_7225,"Funda Transparente con Módulo de Metal","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-13.jpeg,https://iuku.store/tienda/funda-transparente-con-modulo-de-metal/?attribute_modelo=iPhone+12+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0002_7182,,"https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-2.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-4.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-1.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-8.jpeg,https://iuku.store/wp-content/uploads/2025/03/Marco-de-metal-14.jpeg","/","199MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico grueso y firme. Los bordes rígidos absorben impactos y protegen contra caídas, mientras que el interior transparente destaca el diseño original del dispositivo. El módulo de la cámara cuenta con un elegante borde metálico para mayor protección y estilo. Compatible con MagSafe; ideal para trabajos comprometedores sin sacrificar la estética.",['no_shipping_class'],1759347652,7225,
